game_id,date,home_team,away_team,home_score,away_score,status
153458,2024-04-14T20:10:00+00:00,Arizona Diamondbacks,St.Louis Cardinals,5.0,0.0,Finished
153463,2024-04-14T20:10:00+00:00,Seattle Mariners,Chicago Cubs,2.0,3.0,Finished
153462,2024-04-14T23:10:00+00:00,Los Angeles Dodgers,San Diego Padres,3.0,6.0,Finished
153464,2024-04-15T15:10:00+00:00,Boston Red Sox,Cleveland Guardians,0.0,6.0,Finished
153467,2024-04-15T22:35:00+00:00,Baltimore Orioles,Minnesota Twins,7.0,4.0,Finished
153468,2024-04-15T22:40:00+00:00,Detroit Tigers,Texas Rangers,0.0,1.0,Finished
153469,2024-04-15T22:40:00+00:00,Miami Marlins,San Francisco Giants,3.0,4.0,Finished
153470,2024-04-15T22:40:00+00:00,Philadelphia Phillies,Colorado Rockies,2.0,1.0,Finished
153471,2024-04-15T22:50:00+00:00,Tampa Bay Rays,Los Angeles Angels,3.0,7.0,Finished
153472,2024-04-15T23:07:00+00:00,Toronto Blue Jays,New York Yankees,3.0,1.0,Finished
153473,2024-04-15T23:10:00+00:00,New York Mets,Pittsburgh Pirates,6.0,3.0,Finished
153474,2024-04-15T23:40:00+00:00,Chicago White Sox,Kansas City Royals,0.0,2.0,Finished
153475,2024-04-15T23:40:00+00:00,Milwaukee Brewers,San Diego Padres,3.0,7.0,Finished
153466,2024-04-16T00:10:00+00:00,Houston Astros,Atlanta Braves,1.0,6.0,Finished
153465,2024-04-16T01:40:00+00:00,Arizona Diamondbacks,Chicago Cubs,2.0,3.0,Finished
153476,2024-04-16T01:40:00+00:00,Oakland Athletics,St.Louis Cardinals,1.0,3.0,Finished
153477,2024-04-16T01:42:00+00:00,Seattle Mariners,Cincinnati Reds,9.0,3.0,Finished
153478,2024-04-16T02:10:00+00:00,Los Angeles Dodgers,Washington Nationals,4.0,6.0,Finished
153479,2024-04-16T17:10:00+00:00,Detroit Tigers,Texas Rangers,4.0,2.0,Finished
153482,2024-04-16T22:35:00+00:00,Baltimore Orioles,Minnesota Twins,11.0,3.0,Finished
153483,2024-04-16T22:40:00+00:00,Miami Marlins,San Francisco Giants,6.0,3.0,Finished
153484,2024-04-16T22:40:00+00:00,Philadelphia Phillies,Colorado Rockies,5.0,0.0,Finished
153485,2024-04-16T22:50:00+00:00,Tampa Bay Rays,Los Angeles Angels,7.0,6.0,Finished
153486,2024-04-16T23:07:00+00:00,Toronto Blue Jays,New York Yankees,5.0,4.0,Finished
153487,2024-04-16T23:10:00+00:00,Boston Red Sox,Cleveland Guardians,7.0,10.0,Finished
153488,2024-04-16T23:10:00+00:00,New York Mets,Pittsburgh Pirates,3.0,1.0,Finished
153490,2024-04-16T23:40:00+00:00,Milwaukee Brewers,San Diego Padres,3.0,6.0,Finished
153480,2024-04-17T00:10:00+00:00,Houston Astros,Atlanta Braves,2.0,6.0,Finished
153481,2024-04-17T01:40:00+00:00,Arizona Diamondbacks,Chicago Cubs,12.0,11.0,Finished
153491,2024-04-17T01:40:00+00:00,Oakland Athletics,St.Louis Cardinals,2.0,3.0,Finished
153492,2024-04-17T01:40:00+00:00,Seattle Mariners,Cincinnati Reds,3.0,1.0,Finished
153493,2024-04-17T02:10:00+00:00,Los Angeles Dodgers,Washington Nationals,6.0,2.0,Finished
153494,2024-04-17T16:10:00+00:00,Miami Marlins,San Francisco Giants,1.0,3.0,Finished
153495,2024-04-17T17:05:00+00:00,Baltimore Orioles,Minnesota Twins,4.0,2.0,Finished
153496,2024-04-17T17:10:00+00:00,Detroit Tigers,Texas Rangers,4.0,5.0,Finished
153497,2024-04-17T17:10:00+00:00,Milwaukee Brewers,San Diego Padres,1.0,0.0,Finished
153498,2024-04-17T17:10:00+00:00,New York Mets,Pittsburgh Pirates,9.0,1.0,Finished
153499,2024-04-17T18:10:00+00:00,Chicago White Sox,Kansas City Royals,2.0,4.0,Finished
153504,2024-04-17T18:10:00+00:00,Houston Astros,Atlanta Braves,4.0,5.0,Finished
153500,2024-04-17T19:07:00+00:00,Toronto Blue Jays,New York Yankees,4.0,6.0,Finished
153501,2024-04-17T19:10:00+00:00,Los Angeles Dodgers,Washington Nationals,0.0,2.0,Finished
153502,2024-04-17T19:37:00+00:00,Oakland Athletics,St.Louis Cardinals,6.0,3.0,Finished
153503,2024-04-17T19:40:00+00:00,Arizona Diamondbacks,Chicago Cubs,3.0,5.0,Finished
153505,2024-04-17T20:10:00+00:00,Seattle Mariners,Cincinnati Reds,5.0,1.0,Finished
153489,2024-04-17T21:10:00+00:00,Chicago White Sox,Kansas City Royals,2.0,1.0,Finished
153506,2024-04-17T22:05:00+00:00,Philadelphia Phillies,Colorado Rockies,7.0,6.0,Finished
153507,2024-04-17T22:50:00+00:00,Tampa Bay Rays,Los Angeles Angels,4.0,5.0,Finished
153508,2024-04-17T23:10:00+00:00,Boston Red Sox,Cleveland Guardians,2.0,0.0,Finished
153509,2024-04-18T17:10:00+00:00,Detroit Tigers,Texas Rangers,7.0,9.0,Finished
153510,2024-04-18T17:10:00+00:00,Tampa Bay Rays,Los Angeles Angels,2.0,1.0,Finished
153511,2024-04-18T17:35:00+00:00,Boston Red Sox,Cleveland Guardians,4.0,5.0,Finished
153513,2024-04-19T01:45:00+00:00,San Francisco Giants,Arizona Diamondbacks,5.0,0.0,Finished
153514,2024-04-19T18:20:00+00:00,Chicago Cubs,Miami Marlins,8.0,3.0,Finished
153516,2024-04-19T22:40:00+00:00,Cincinnati Reds,Los Angeles Angels,7.0,1.0,Finished
153517,2024-04-19T22:40:00+00:00,Philadelphia Phillies,Chicago White Sox,7.0,0.0,Finished
153518,2024-04-19T22:40:00+00:00,Pittsburgh Pirates,Boston Red Sox,1.0,8.0,Finished
153519,2024-04-19T22:45:00+00:00,Washington Nationals,Houston Astros,3.0,5.0,Finished
153520,2024-04-19T23:05:00+00:00,New York Yankees,Tampa Bay Rays,5.0,3.0,Finished
153515,2024-04-19T23:10:00+00:00,Cleveland Guardians,Oakland Athletics,10.0,2.0,Finished
153521,2024-04-19T23:20:00+00:00,Atlanta Braves,Texas Rangers,8.0,3.0,Finished
153522,2024-04-19T23:40:00+00:00,Kansas City Royals,Baltimore Orioles,9.0,4.0,Finished
153523,2024-04-20T00:10:00+00:00,Minnesota Twins,Detroit Tigers,4.0,5.0,Finished
153524,2024-04-20T00:15:00+00:00,St.Louis Cardinals,Milwaukee Brewers,1.0,2.0,Finished
153526,2024-04-20T01:40:00+00:00,San Diego Padres,Toronto Blue Jays,1.0,5.0,Finished
153527,2024-04-20T02:10:00+00:00,Los Angeles Dodgers,New York Mets,4.0,9.0,Finished
153528,2024-04-20T02:15:00+00:00,San Francisco Giants,Arizona Diamondbacks,1.0,17.0,Finished
153529,2024-04-20T17:05:00+00:00,New York Yankees,Tampa Bay Rays,0.0,2.0,Finished
153530,2024-04-20T18:10:00+00:00,Minnesota Twins,Detroit Tigers,4.0,3.0,Finished
153531,2024-04-20T18:15:00+00:00,St.Louis Cardinals,Milwaukee Brewers,5.0,12.0,Finished
153532,2024-04-20T18:20:00+00:00,Chicago Cubs,Miami Marlins,2.0,3.0,Finished
153534,2024-04-20T20:05:00+00:00,Los Angeles Dodgers,New York Mets,4.0,6.0,Finished
153535,2024-04-20T20:05:00+00:00,Pittsburgh Pirates,Boston Red Sox,2.0,4.0,Finished
153536,2024-04-20T20:05:00+00:00,San Francisco Giants,Arizona Diamondbacks,7.0,3.0,Finished
153537,2024-04-20T20:05:00+00:00,Washington Nationals,Houston Astros,5.0,4.0,Finished
153538,2024-04-20T22:05:00+00:00,Philadelphia Phillies,Chicago White Sox,9.0,5.0,Finished
153533,2024-04-20T22:10:00+00:00,Cleveland Guardians,Oakland Athletics,6.0,3.0,Finished
153539,2024-04-20T22:40:00+00:00,Cincinnati Reds,Los Angeles Angels,7.0,5.0,Finished
153540,2024-04-20T23:10:00+00:00,Kansas City Royals,Baltimore Orioles,7.0,9.0,Finished
153541,2024-04-20T23:20:00+00:00,Atlanta Braves,Texas Rangers,5.0,2.0,Finished
153512,2024-04-20T23:40:00+00:00,Chicago Cubs,Miami Marlins,5.0,3.0,Finished
153542,2024-04-21T00:10:00+00:00,Colorado Rockies,Seattle Mariners,0.0,7.0,Finished
153543,2024-04-21T00:40:00+00:00,San Diego Padres,Toronto Blue Jays,2.0,5.0,Finished
153545,2024-04-21T17:35:00+00:00,New York Yankees,Tampa Bay Rays,5.0,4.0,Finished
153546,2024-04-21T17:35:00+00:00,Philadelphia Phillies,Chicago White Sox,8.0,2.0,Finished
153547,2024-04-21T17:35:00+00:00,Pittsburgh Pirates,Boston Red Sox,1.0,6.0,Finished
153548,2024-04-21T17:35:00+00:00,Washington Nationals,Houston Astros,6.0,0.0,Finished
153549,2024-04-21T17:40:00+00:00,Cincinnati Reds,Los Angeles Angels,3.0,0.0,Finished
153555,2024-04-21T17:40:00+00:00,Cleveland Guardians,Oakland Athletics,6.0,2.0,Finished
153550,2024-04-21T18:10:00+00:00,Kansas City Royals,Baltimore Orioles,0.0,5.0,Finished
153551,2024-04-21T18:10:00+00:00,Minnesota Twins,Detroit Tigers,1.0,6.0,Finished
153552,2024-04-21T18:15:00+00:00,St.Louis Cardinals,Milwaukee Brewers,0.0,2.0,Finished
153553,2024-04-21T18:20:00+00:00,Chicago Cubs,Miami Marlins,3.0,6.0,Finished
153554,2024-04-21T19:10:00+00:00,Colorado Rockies,Seattle Mariners,2.0,1.0,Finished
153556,2024-04-21T20:05:00+00:00,San Francisco Giants,Arizona Diamondbacks,3.0,5.0,Finished
153557,2024-04-21T20:10:00+00:00,Los Angeles Dodgers,New York Mets,10.0,0.0,Finished
153558,2024-04-21T20:10:00+00:00,San Diego Padres,Toronto Blue Jays,6.0,3.0,Finished
153544,2024-04-21T23:10:00+00:00,Atlanta Braves,Texas Rangers,4.0,6.0,Finished
153525,2024-04-22T00:10:00+00:00,Colorado Rockies,Seattle Mariners,2.0,10.0,Finished
153559,2024-04-22T17:05:00+00:00,New York Yankees,Oakland Athletics,0.0,2.0,Finished
153560,2024-04-22T22:40:00+00:00,Cincinnati Reds,Philadelphia Phillies,0.0,7.0,Finished
153561,2024-04-22T22:40:00+00:00,Pittsburgh Pirates,Milwaukee Brewers,4.0,2.0,Finished
153562,2024-04-22T22:50:00+00:00,Tampa Bay Rays,Detroit Tigers,1.0,7.0,Finished
153563,2024-04-22T23:20:00+00:00,Atlanta Braves,Miami Marlins,3.0,0.0,Finished
153564,2024-04-22T23:40:00+00:00,Kansas City Royals,Toronto Blue Jays,3.0,5.0,Finished
153565,2024-04-22T23:40:00+00:00,Minnesota Twins,Chicago White Sox,7.0,0.0,Finished
153566,2024-04-22T23:45:00+00:00,St.Louis Cardinals,Arizona Diamondbacks,5.0,3.0,Finished
153567,2024-04-23T00:40:00+00:00,Colorado Rockies,San Diego Padres,1.0,3.0,Finished
153568,2024-04-23T01:38:00+00:00,Los Angeles Angels,Baltimore Orioles,2.0,4.0,Finished
153569,2024-04-23T01:45:00+00:00,San Francisco Giants,New York Mets,5.0,2.0,Finished
153570,2024-04-23T22:10:00+00:00,Cleveland Guardians,Boston Red Sox,4.0,1.0,Finished
153571,2024-04-23T22:40:00+00:00,Cincinnati Reds,Philadelphia Phillies,8.0,1.0,Finished
153572,2024-04-23T22:40:00+00:00,Pittsburgh Pirates,Milwaukee Brewers,2.0,1.0,Finished
153573,2024-04-23T22:45:00+00:00,Washington Nationals,Los Angeles Dodgers,1.0,4.0,Finished
153574,2024-04-23T22:50:00+00:00,Tampa Bay Rays,Detroit Tigers,2.0,4.0,Finished
153575,2024-04-23T23:05:00+00:00,New York Yankees,Oakland Athletics,4.0,3.0,Finished
153576,2024-04-23T23:20:00+00:00,Atlanta Braves,Miami Marlins,5.0,0.0,Finished
153577,2024-04-23T23:40:00+00:00,Chicago Cubs,Houston Astros,7.0,2.0,Finished
153578,2024-04-23T23:40:00+00:00,Kansas City Royals,Toronto Blue Jays,3.0,2.0,Finished
153579,2024-04-23T23:40:00+00:00,Minnesota Twins,Chicago White Sox,6.0,5.0,Finished
153580,2024-04-23T23:45:00+00:00,St.Louis Cardinals,Arizona Diamondbacks,1.0,14.0,Finished
153581,2024-04-24T00:05:00+00:00,Texas Rangers,Seattle Mariners,0.0,4.0,Finished
153582,2024-04-24T00:40:00+00:00,Colorado Rockies,San Diego Padres,7.0,4.0,Finished
153583,2024-04-24T01:38:00+00:00,Los Angeles Angels,Baltimore Orioles,7.0,4.0,Finished
153584,2024-04-24T01:45:00+00:00,San Francisco Giants,New York Mets,5.0,1.0,Finished
153585,2024-04-24T17:15:00+00:00,St.Louis Cardinals,Arizona Diamondbacks,5.0,1.0,Finished
153586,2024-04-24T19:45:00+00:00,San Francisco Giants,New York Mets,2.0,8.0,Finished
153588,2024-04-24T20:07:00+00:00,Los Angeles Angels,Baltimore Orioles,5.0,6.0,Finished
153587,2024-04-24T22:10:00+00:00,Cleveland Guardians,Boston Red Sox,0.0,8.0,Finished
153589,2024-04-24T22:40:00+00:00,Pittsburgh Pirates,Milwaukee Brewers,2.0,3.0,Finished
153590,2024-04-24T22:40:00+00:00,Cincinnati Reds,Philadelphia Phillies,7.0,4.0,Finished
153591,2024-04-24T22:45:00+00:00,Washington Nationals,Los Angeles Dodgers,2.0,11.0,Finished
153592,2024-04-24T22:50:00+00:00,Tampa Bay Rays,Detroit Tigers,7.0,5.0,Finished
153593,2024-04-24T23:05:00+00:00,New York Yankees,Oakland Athletics,7.0,3.0,Finished
153594,2024-04-24T23:20:00+00:00,Atlanta Braves,Miami Marlins,4.0,3.0,Finished
153595,2024-04-24T23:40:00+00:00,Chicago Cubs,Houston Astros,4.0,3.0,Finished
153596,2024-04-24T23:40:00+00:00,Kansas City Royals,Toronto Blue Jays,3.0,2.0,Finished
153597,2024-04-24T23:40:00+00:00,Minnesota Twins,Chicago White Sox,6.0,3.0,Finished
153598,2024-04-25T00:05:00+00:00,Texas Rangers,Seattle Mariners,5.0,1.0,Finished
153599,2024-04-25T00:40:00+00:00,Colorado Rockies,San Diego Padres,2.0,5.0,Finished
153600,2024-04-25T16:35:00+00:00,Pittsburgh Pirates,Milwaukee Brewers,5.0,7.0,Finished
153601,2024-04-25T17:10:00+00:00,Cincinnati Reds,Philadelphia Phillies,0.0,5.0,Finished
153602,2024-04-25T17:10:00+00:00,Minnesota Twins,Chicago White Sox,6.0,3.0,Finished
153607,2024-04-25T17:10:00+00:00,Cleveland Guardians,Boston Red Sox,6.0,4.0,Finished
153603,2024-04-25T18:10:00+00:00,Kansas City Royals,Toronto Blue Jays,2.0,1.0,Finished
153604,2024-04-25T18:20:00+00:00,Chicago Cubs,Houston Astros,3.0,1.0,Finished
153605,2024-04-25T18:35:00+00:00,Texas Rangers,Seattle Mariners,3.0,4.0,Finished
153606,2024-04-25T19:10:00+00:00,Colorado Rockies,San Diego Padres,10.0,9.0,Finished
153608,2024-04-25T20:05:00+00:00,Washington Nationals,Los Angeles Dodgers,1.0,2.0,Finished
153609,2024-04-25T23:05:00+00:00,New York Yankees,Oakland Athletics,1.0,3.0,Finished
153610,2024-04-26T17:10:00+00:00,Detroit Tigers,Kansas City Royals,0.0,8.0,Finished
153611,2024-04-26T23:05:00+00:00,Baltimore Orioles,Oakland Athletics,2.0,3.0,Finished
153612,2024-04-26T23:07:00+00:00,Toronto Blue Jays,Los Angeles Dodgers,2.0,12.0,Finished
153613,2024-04-26T23:10:00+00:00,Boston Red Sox,Chicago Cubs,1.0,7.0,Finished
153614,2024-04-26T23:10:00+00:00,Miami Marlins,Washington Nationals,1.0,3.0,Finished
153615,2024-04-26T23:10:00+00:00,New York Mets,St.Louis Cardinals,2.0,4.0,Finished
153616,2024-04-26T23:20:00+00:00,Atlanta Braves,Cleveland Guardians,6.0,2.0,Finished
153617,2024-04-26T23:40:00+00:00,Chicago White Sox,Tampa Bay Rays,9.0,4.0,Finished
153618,2024-04-27T00:05:00+00:00,Texas Rangers,Cincinnati Reds,2.0,1.0,Finished
153619,2024-04-27T00:10:00+00:00,Milwaukee Brewers,New York Yankees,7.0,6.0,Finished
153620,2024-04-27T01:38:00+00:00,Los Angeles Angels,Minnesota Twins,3.0,5.0,Finished
153621,2024-04-27T01:40:00+00:00,San Diego Padres,Philadelphia Phillies,3.0,9.0,Finished
153622,2024-04-27T01:40:00+00:00,Seattle Mariners,Arizona Diamondbacks,6.0,1.0,Finished
153623,2024-04-27T02:15:00+00:00,San Francisco Giants,Pittsburgh Pirates,3.0,0.0,Finished
153624,2024-04-27T19:07:00+00:00,Toronto Blue Jays,Los Angeles Dodgers,2.0,4.0,Finished
153626,2024-04-27T20:05:00+00:00,Baltimore Orioles,Oakland Athletics,7.0,0.0,Finished
153627,2024-04-27T20:05:00+00:00,Texas Rangers,Cincinnati Reds,4.0,8.0,Finished
153628,2024-04-27T20:05:00+00:00,New York Mets,St.Louis Cardinals,4.0,7.0,Finished
153629,2024-04-27T20:10:00+00:00,Miami Marlins,Washington Nationals,4.0,11.0,Finished
153630,2024-04-27T20:10:00+00:00,Boston Red Sox,Chicago Cubs,17.0,0.0,Finished
153625,2024-04-27T22:05:00+00:00,Colorado Rockies,Houston Astros,4.0,12.0,Finished
153631,2024-04-27T22:10:00+00:00,Detroit Tigers,Kansas City Royals,6.0,5.0,Finished
153632,2024-04-27T23:10:00+00:00,Chicago White Sox,Tampa Bay Rays,8.0,7.0,Finished
153633,2024-04-27T23:10:00+00:00,Milwaukee Brewers,New York Yankees,3.0,15.0,Finished
153634,2024-04-27T23:20:00+00:00,Atlanta Braves,Cleveland Guardians,2.0,4.0,Finished
153635,2024-04-28T00:40:00+00:00,San Diego Padres,Philadelphia Phillies,1.0,5.0,Finished
153636,2024-04-28T01:05:00+00:00,San Francisco Giants,Pittsburgh Pirates,3.0,4.0,Finished
153637,2024-04-28T01:38:00+00:00,Los Angeles Angels,Minnesota Twins,5.0,16.0,Finished
153638,2024-04-28T01:40:00+00:00,Seattle Mariners,Arizona Diamondbacks,3.0,1.0,Finished
153639,2024-04-28T17:35:00+00:00,Atlanta Braves,Cleveland Guardians,4.0,3.0,Finished
153640,2024-04-28T17:35:00+00:00,Baltimore Orioles,Oakland Athletics,6.0,7.0,Finished
153641,2024-04-28T17:37:00+00:00,Toronto Blue Jays,Los Angeles Dodgers,3.0,1.0,Finished
153642,2024-04-28T17:40:00+00:00,Detroit Tigers,Kansas City Royals,4.0,1.0,Finished
153643,2024-04-28T17:40:00+00:00,Miami Marlins,Washington Nationals,9.0,12.0,Finished
153644,2024-04-28T17:40:00+00:00,New York Mets,St.Louis Cardinals,4.0,2.0,Finished
153645,2024-04-28T18:10:00+00:00,Chicago White Sox,Tampa Bay Rays,4.0,2.0,Finished
153646,2024-04-28T18:10:00+00:00,Milwaukee Brewers,New York Yankees,5.0,15.0,Finished
153647,2024-04-28T18:35:00+00:00,Texas Rangers,Cincinnati Reds,4.0,3.0,Finished
153648,2024-04-28T20:05:00+00:00,Colorado Rockies,Houston Astros,2.0,8.0,Finished
153650,2024-04-28T20:05:00+00:00,San Francisco Giants,Pittsburgh Pirates,3.0,2.0,Finished
153651,2024-04-28T20:07:00+00:00,Los Angeles Angels,Minnesota Twins,5.0,11.0,Finished
153652,2024-04-28T20:10:00+00:00,San Diego Padres,Philadelphia Phillies,6.0,8.0,Finished
153653,2024-04-28T20:10:00+00:00,Seattle Mariners,Arizona Diamondbacks,2.0,3.0,Finished
153649,2024-04-28T23:10:00+00:00,Boston Red Sox,Chicago Cubs,5.0,4.0,Finished
153655,2024-04-29T22:35:00+00:00,Baltimore Orioles,New York Yankees,2.0,0.0,Finished
153657,2024-04-29T22:40:00+00:00,Miami Marlins,Washington Nationals,2.0,7.0,Finished
153658,2024-04-29T23:07:00+00:00,Toronto Blue Jays,Kansas City Royals,6.0,5.0,Finished
153659,2024-04-29T23:10:00+00:00,New York Mets,Chicago Cubs,1.0,3.0,Finished
153660,2024-04-29T23:40:00+00:00,Chicago White Sox,Minnesota Twins,2.0,3.0,Finished
153661,2024-04-29T23:40:00+00:00,Milwaukee Brewers,Tampa Bay Rays,0.0,1.0,Finished
153662,2024-04-30T01:38:00+00:00,Los Angeles Angels,Philadelphia Phillies,6.0,5.0,Finished
153654,2024-04-30T01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,4.0,8.0,Finished
153663,2024-04-30T01:40:00+00:00,Oakland Athletics,Pittsburgh Pirates,5.0,1.0,Finished
153664,2024-04-30T01:40:00+00:00,San Diego Padres,Cincinnati Reds,2.0,5.0,Finished
153665,2024-04-30T01:40:00+00:00,Seattle Mariners,Atlanta Braves,2.0,1.0,Finished
153656,2024-04-30T19:40:00+00:00,Detroit Tigers,St.Louis Cardinals,1.0,2.0,Finished
153668,2024-04-30T22:35:00+00:00,Baltimore Orioles,New York Yankees,4.0,2.0,Finished
153669,2024-04-30T22:40:00+00:00,Miami Marlins,Colorado Rockies,7.0,6.0,Finished
153670,2024-04-30T22:40:00+00:00,Detroit Tigers,St.Louis Cardinals,11.0,6.0,Finished
153671,2024-04-30T23:07:00+00:00,Toronto Blue Jays,Kansas City Royals,1.0,4.0,Finished
153672,2024-04-30T23:10:00+00:00,Boston Red Sox,San Francisco Giants,4.0,0.0,Finished
153673,2024-04-30T23:10:00+00:00,New York Mets,Chicago Cubs,4.0,2.0,Finished
153674,2024-04-30T23:40:00+00:00,Chicago White Sox,Minnesota Twins,5.0,6.0,Finished
153675,2024-04-30T23:40:00+00:00,Milwaukee Brewers,Tampa Bay Rays,8.0,2.0,Finished
153676,2024-05-01T00:05:00+00:00,Texas Rangers,Washington Nationals,7.0,1.0,Finished
153667,2024-05-01T00:10:00+00:00,Houston Astros,Cleveland Guardians,10.0,9.0,Finished
153677,2024-05-01T01:38:00+00:00,Los Angeles Angels,Philadelphia Phillies,5.0,7.0,Finished
153666,2024-05-01T01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,4.0,3.0,Finished
153678,2024-05-01T01:40:00+00:00,Seattle Mariners,Atlanta Braves,3.0,2.0,Finished
153679,2024-05-01T01:40:00+00:00,Oakland Athletics,Pittsburgh Pirates,5.0,2.0,Finished
153680,2024-05-01T01:40:00+00:00,San Diego Padres,Cincinnati Reds,6.0,4.0,Finished
153681,2024-05-01T17:10:00+00:00,Detroit Tigers,St.Louis Cardinals,4.0,1.0,Finished
153682,2024-05-01T17:10:00+00:00,Milwaukee Brewers,Tampa Bay Rays,7.0,1.0,Finished
153683,2024-05-01T18:10:00+00:00,Chicago White Sox,Minnesota Twins,5.0,10.0,Finished
153684,2024-05-01T19:07:00+00:00,Toronto Blue Jays,Kansas City Royals,1.0,6.0,Finished
153685,2024-05-01T19:37:00+00:00,Oakland Athletics,Pittsburgh Pirates,4.0,0.0,Finished
153686,2024-05-01T19:40:00+00:00,Seattle Mariners,Atlanta Braves,2.0,5.0,Finished
153689,2024-05-01T20:07:00+00:00,Los Angeles Angels,Philadelphia Phillies,1.0,2.0,Finished
153690,2024-05-01T20:10:00+00:00,San Diego Padres,Cincinnati Reds,6.0,2.0,Finished
153691,2024-05-01T22:35:00+00:00,Baltimore Orioles,New York Yankees,0.0,2.0,Finished
153692,2024-05-01T22:40:00+00:00,Miami Marlins,Colorado Rockies,4.0,1.0,Finished
153693,2024-05-01T23:10:00+00:00,Boston Red Sox,San Francisco Giants,6.0,2.0,Finished
153694,2024-05-01T23:10:00+00:00,New York Mets,Chicago Cubs,0.0,1.0,Finished
153695,2024-05-02T00:05:00+00:00,Texas Rangers,Washington Nationals,0.0,1.0,Finished
153687,2024-05-02T00:10:00+00:00,Houston Astros,Cleveland Guardians,2.0,3.0,Finished
153688,2024-05-02T01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,0.0,8.0,Finished
153696,2024-05-02T16:10:00+00:00,Miami Marlins,Colorado Rockies,5.0,4.0,Finished
153697,2024-05-02T17:05:00+00:00,Baltimore Orioles,New York Yankees,7.0,2.0,Finished
153698,2024-05-02T17:10:00+00:00,New York Mets,Chicago Cubs,7.0,6.0,Finished
153699,2024-05-02T17:35:00+00:00,Boston Red Sox,San Francisco Giants,1.0,3.0,Finished
153700,2024-05-02T18:35:00+00:00,Texas Rangers,Washington Nationals,6.0,0.0,Finished
153701,2024-05-03T00:10:00+00:00,Houston Astros,Cleveland Guardians,8.0,2.0,Finished
153702,2024-05-03T18:20:00+00:00,Chicago Cubs,Milwaukee Brewers,1.0,3.0,Finished
153707,2024-05-03T22:40:00+00:00,Philadelphia Phillies,San Francisco Giants,4.0,3.0,Finished
153708,2024-05-03T22:40:00+00:00,Pittsburgh Pirates,Colorado Rockies,2.0,3.0,Finished
153709,2024-05-03T22:45:00+00:00,Washington Nationals,Toronto Blue Jays,9.0,3.0,Finished
153710,2024-05-03T22:50:00+00:00,Tampa Bay Rays,New York Mets,10.0,8.0,Finished
153711,2024-05-03T23:05:00+00:00,New York Yankees,Detroit Tigers,2.0,1.0,Finished
153704,2024-05-03T23:10:00+00:00,Cleveland Guardians,Los Angeles Angels,0.0,6.0,Finished
153712,2024-05-03T23:40:00+00:00,Kansas City Royals,Texas Rangers,7.0,1.0,Finished
153705,2024-05-04T00:10:00+00:00,Houston Astros,Seattle Mariners,5.0,3.0,Finished
153713,2024-05-04T00:10:00+00:00,Minnesota Twins,Boston Red Sox,5.0,2.0,Finished
153714,2024-05-04T00:15:00+00:00,St.Louis Cardinals,Chicago White Sox,3.0,0.0,Finished
153706,2024-05-04T00:50:00+00:00,Cincinnati Reds,Baltimore Orioles,0.0,3.0,Finished
153703,2024-05-04T01:40:00+00:00,Arizona Diamondbacks,San Diego Padres,1.0,7.0,Finished
153715,2024-05-04T01:40:00+00:00,Oakland Athletics,Miami Marlins,3.0,1.0,Finished
153716,2024-05-04T02:10:00+00:00,Los Angeles Dodgers,Atlanta Braves,4.0,3.0,Finished
153717,2024-05-04T17:05:00+00:00,New York Yankees,Detroit Tigers,5.0,3.0,Finished
153718,2024-05-04T18:10:00+00:00,Minnesota Twins,Boston Red Sox,3.0,1.0,Finished
153719,2024-05-04T18:15:00+00:00,St.Louis Cardinals,Chicago White Sox,5.0,6.0,Finished
153720,2024-05-04T18:20:00+00:00,Chicago Cubs,Milwaukee Brewers,6.0,5.0,Finished
153725,2024-05-04T20:05:00+00:00,Pittsburgh Pirates,Colorado Rockies,1.0,0.0,Finished
153726,2024-05-04T20:05:00+00:00,Washington Nationals,Toronto Blue Jays,3.0,6.0,Finished
153727,2024-05-04T20:07:00+00:00,Oakland Athletics,Miami Marlins,20.0,4.0,Finished
153728,2024-05-04T22:05:00+00:00,Philadelphia Phillies,San Francisco Giants,14.0,3.0,Finished
153722,2024-05-04T22:10:00+00:00,Cleveland Guardians,Los Angeles Angels,7.0,1.0,Finished
153729,2024-05-04T22:40:00+00:00,Cincinnati Reds,Baltimore Orioles,1.0,2.0,Finished
153730,2024-05-04T23:10:00+00:00,Kansas City Royals,Texas Rangers,4.0,15.0,Finished
153723,2024-05-04T23:15:00+00:00,Houston Astros,Seattle Mariners,0.0,5.0,Finished
153724,2024-05-04T23:15:00+00:00,Tampa Bay Rays,New York Mets,3.0,1.0,Finished
153721,2024-05-05T00:10:00+00:00,Arizona Diamondbacks,San Diego Padres,1.0,13.0,Finished
153731,2024-05-05T01:10:00+00:00,Los Angeles Dodgers,Atlanta Braves,11.0,2.0,Finished
153732,2024-05-05T17:35:00+00:00,New York Yankees,Detroit Tigers,5.0,2.0,Finished
153733,2024-05-05T17:35:00+00:00,Pittsburgh Pirates,Colorado Rockies,5.0,3.0,Finished
153734,2024-05-05T17:35:00+00:00,Washington Nationals,Toronto Blue Jays,11.0,8.0,Finished
153735,2024-05-05T17:40:00+00:00,Tampa Bay Rays,New York Mets,7.0,6.0,Finished
